timestamp,transaction_amount,customer_id,other_feature,transaction_type,merchant_category
2024-01-02 05:00:00,4.645041271999773,26,0.46397228292345905,debit,utility
2024-01-23 07:00:00,94.47657298824281,56,0.006868254939036984,transfer,utility
2024-01-29 23:00:00,61.06200424416326,8,-0.20445497968522458,debit,services
2024-01-24 05:00:00,2.8782676313338973,37,1.5313237445794692,credit,utility
2024-02-04 20:00:00,91.48459010681,36,-1.7438481166328978,debit,utility
2024-01-25 20:00:00,66.75577385210272,38,-0.2657695864939831,transfer,utility
2024-01-07 21:00:00,83.5302495589238,50,0.1476993252267769,transfer,retail
2024-02-08 06:00:00,76.36057941597608,11,-0.7166398700522447,debit,services
2024-01-21 15:00:00,35.33522280260528,84,0.03606339146962743,credit,services
2024-02-04 08:00:00,53.73956029379229,86,-0.7420061356576401,debit,services
2024-01-03 17:00:00,54.26960831582485,15,-0.06265695620244455,credit,retail
2024-01-06 21:00:00,25.178229582536417,59,0.8795925879863657,transfer,retail
2024-02-08 13:00:00,2.24693083201174,2,0.5720927784049215,credit,utility
2024-02-04 11:00:00,34.69532018962277,78,0.8100623040526913,transfer,services
2024-01-28 07:00:00,12.758030279556376,73,-1.824724046900739,transfer,services
2024-01-14 19:00:00,75.78461104643691,87,0.1523155135766242,transfer,retail
2024-01-28 16:00:00,10.178247262040374,69,-0.44791447968698456,credit,services
2024-01-11 09:00:00,85.300945546736,7,0.8009366396294623,transfer,retail
2024-02-07 19:00:00,34.1817351697876,33,-1.8944730688369646,credit,services
2024-01-30 12:00:00,25.464065476376383,82,-0.8943499126754028,transfer,utility
2024-01-13 17:00:00,97.58520794625346,17,-1.131026391491943,debit,retail
2024-01-31 14:00:00,35.88304841235025,63,1.4550212227631638,transfer,retail
2024-02-10 15:00:00,26.22640442998251,87,0.9578822281769765,transfer,retail
2024-01-03 01:00:00,18.485445552552704,17,0.06395678691093298,debit,retail
2024-02-07 08:00:00,29.314773026101328,18,-1.0890801161478045,debit,retail
2024-01-01 02:00:00,73.1993941811405,62,-0.5339091013167999,debit,utility
2024-01-23 16:00:00,61.81282404578958,63,-0.8862203436094058,transfer,retail
2024-01-15 14:00:00,50.31362585800877,84,-0.7090337116647051,debit,utility
2024-02-07 16:00:00,42.1424550592498,49,0.8415283420397591,credit,services
2024-01-23 08:00:00,84.96473906774115,59,1.0844795830730707,transfer,utility
2024-01-15 08:00:00,39.85047343973734,29,1.3972264225587627,transfer,services
2024-02-11 10:00:00,36.09738969400268,80,1.0370472887399296,transfer,retail
2024-01-21 01:00:00,69.57486889846172,67,-0.29626744350888173,credit,utility
2024-01-24 23:00:00,94.9520623657642,42,-1.7339835294173527,debit,services
2024-01-02 09:00:00,94.88855372533332,14,0.5995941132814938,credit,retail
2024-01-02 07:00:00,17.052412368729154,86,1.1663027472367895,debit,utility
2024-01-10 15:00:00,50.26370931051921,19,-0.8357621350209089,transfer,utility
2024-02-10 03:00:00,38.929561404197656,32,-1.244831238218157,transfer,services
2024-01-09 00:00:00,90.04180571633304,40,2.3004100854469702,credit,services
2024-01-14 21:00:00,11.607264050691624,98,1.8115048125935167,debit,retail
2024-01-01 03:00:00,59.86584841970366,80,-1.4071440262149164,transfer,services
2024-01-09 12:00:00,60.642905965958995,90,0.8284545156951065,credit,retail
2024-01-22 10:00:00,4.521867010618941,12,-0.9654979858290557,credit,retail
2024-02-03 07:00:00,92.24993811772957,98,0.06837062931026103,credit,services
2024-01-13 18:00:00,51.630034830119534,10,-1.7628324838426952,credit,retail
2024-01-05 13:00:00,7.697990982879299,18,0.20709386223295154,debit,retail
2024-01-18 22:00:00,14.299168205283586,94,-1.5184489439647402,credit,retail
2024-01-04 05:00:00,7.4044651734090365,99,2.288682068797672,transfer,services
2024-01-04 12:00:00,31.09823217156622,32,1.2078093084610022,transfer,utility
2024-01-12 22:00:00,46.55980181324602,96,0.9001769869124664,credit,utility
2024-01-04 10:00:00,33.08980248526492,13,-0.5071078941326084,transfer,utility
2024-02-11 07:00:00,69.46964708544267,31,-0.36879593667783545,credit,retail
2024-02-02 21:00:00,94.72833396118153,72,0.9449716653887317,transfer,services
2024-02-07 06:00:00,66.80851365706462,74,0.3300650008126215,debit,retail
2024-01-17 14:00:00,75.08710677914974,93,0.2650560448403119,debit,utility
2024-01-14 11:00:00,27.993389694594285,11,-0.31526484424154627,transfer,retail
2024-01-22 15:00:00,15.041689110352818,55,0.1433391676062309,transfer,utility
2024-02-08 04:00:00,29.44657595419177,71,-0.4237764114480308,transfer,services
2024-02-08 10:00:00,89.45522268940914,77,0.5487082679850316,transfer,utility
2024-01-01 05:00:00,15.599452033620265,83,0.7800781797165829,debit,services
2024-01-31 11:00:00,81.45747202313821,66,0.6086074423567405,transfer,retail
2024-01-20 09:00:00,37.48705795237041,77,-0.9425653914430656,transfer,retail
2024-01-05 01:00:00,42.75410183585496,30,-0.030938997155624107,credit,retail
2024-01-12 02:00:00,69.7015740995268,93,-1.253348193121886,debit,utility
2024-01-15 21:00:00,58.57755812734633,92,0.5114155009299537,credit,utility
2024-02-06 04:00:00,86.17856210135173,47,-0.7431342647679838,debit,utility
2024-02-03 06:00:00,69.66508238768922,5,0.19150693879273067,transfer,utility
2024-01-16 20:00:00,11.816482762165625,18,0.9825734636277772,transfer,retail
2024-01-27 07:00:00,89.52068376871993,5,-0.3618113392325675,debit,retail
2024-01-16 21:00:00,69.67371653641507,15,0.6563608698285485,debit,services
2024-01-21 10:00:00,45.56567527857129,8,0.7343046755614968,transfer,services
2024-01-05 22:00:00,89.25589984899777,15,0.27654366689266663,credit,services
2024-02-07 12:00:00,20.78862551460273,97,0.0038030761231874206,credit,utility
2024-01-11 10:00:00,29.444889206958567,5,-0.4317957886402062,debit,retail
2024-01-22 19:00:00,84.21189231357087,53,0.10704238207871382,transfer,retail
2024-01-01 09:00:00,70.80725777960456,81,0.22534275368906728,debit,retail
2024-01-09 04:00:00,72.59556788702393,59,1.8113750286649815,debit,utility
2024-01-26 03:00:00,8.87025337570556,2,1.1712457893215436,debit,services
2024-01-04 09:00:00,62.329812682755794,13,0.9893694382821313,debit,utility
2024-02-02 15:00:00,34.56959935039195,66,-0.7775390398449775,transfer,retail
2024-01-25 11:00:00,12.887972191064922,94,0.7326493607290827,debit,utility
2024-02-03 05:00:00,56.51331835892089,12,-0.8164039861010418,debit,services
2024-01-10 23:00:00,17.711067940704893,41,0.9564403483476219,credit,retail
2024-01-13 02:00:00,3.050024993904943,60,0.39530946245848375,debit,retail
2024-01-09 19:00:00,69.18951976926932,28,1.4465039359465777,debit,retail
2024-01-30 21:00:00,96.50269106665125,46,1.182453826605304,transfer,utility
2024-01-15 23:00:00,57.5474177875879,21,-0.031918494643361994,transfer,services
2024-01-19 17:00:00,8.350071669866876,46,-1.316748846822057,transfer,retail
2024-01-10 11:00:00,39.30977246667604,77,-0.7509055497801141,debit,retail
2024-02-09 14:00:00,60.051686043365336,8,-0.7579922225186737,credit,utility
2024-02-09 10:00:00,13.688563006880727,97,-0.019749093534627345,transfer,services
2024-02-03 04:00:00,93.21182824836124,25,0.5222436812480098,transfer,retail
2024-01-21 21:00:00,53.60963663441204,4,2.68753436569696,credit,services
2024-01-20 08:00:00,96.21725484745419,33,-0.18753412005487335,credit,services
2024-01-16 02:00:00,45.825289049151664,59,0.08334707099324289,debit,services
2024-01-20 12:00:00,22.359583851945263,77,-0.43522223280062844,transfer,services
2024-02-08 23:00:00,27.230732651936897,75,1.5622551319504216,credit,utility
2024-01-18 20:00:00,454.1836627367061,21,0.7635911006198558,credit,services
2024-01-01 07:00:00,86.61761457749351,95,1.227050059970152,debit,services
2024-01-07 11:00:00,24.20552715115004,5,0.5934291731936091,transfer,services
2024-01-23 13:00:00,60.617463445088006,61,-0.1804897889316338,debit,retail
2024-01-19 08:00:00,8.483771408519193,41,-0.4020667445166706,credit,utility
2024-01-21 02:00:00,45.454106476777326,6,-1.6063770056091804,debit,services
2024-01-18 14:00:00,9.120610304869036,72,0.5458171745620152,credit,retail
2024-02-02 10:00:00,72.00365365460743,11,0.9550963794414762,credit,utility
2024-02-09 13:00:00,59.74131021703083,73,0.3389936853092464,transfer,services
2024-01-14 22:00:00,4.600264202175275,46,-0.08264778503818894,transfer,utility
2024-01-25 00:00:00,14.707348092903793,58,0.20672404724499435,transfer,utility
2024-02-08 22:00:00,17.16792858483035,41,-0.006351556772868734,credit,retail
2024-01-24 15:00:00,43.747492202372904,36,-0.3068811486873728,debit,retail
2024-01-25 18:00:00,89.67884099060119,37,-0.9438507054237175,credit,services
2024-01-23 02:00:00,81.29010091300776,18,0.4520333445857688,debit,services
2024-01-25 05:00:00,98.0032575285477,21,-0.744784206726527,debit,utility
2024-01-30 11:00:00,80.98744458546349,30,-0.5315569372430567,credit,utility
2024-01-19 16:00:00,37.62595855309158,76,1.028682610696392,debit,retail
2024-01-19 21:00:00,90.6354385094736,54,0.834232665740161,credit,retail
2024-01-10 12:00:00,89.20465551771133,33,1.166548590977006,transfer,retail
2024-01-15 16:00:00,65.8693631618945,75,1.1619338134560961,credit,retail
2024-01-31 08:00:00,20.162732004774455,90,0.10678719347417348,credit,retail
2024-01-09 20:00:00,65.19612595026005,69,-0.5146415492181471,credit,services
2024-01-04 07:00:00,11.586905952512971,34,-0.20896048733203057,transfer,utility
2024-01-07 04:00:00,5.147875124998935,98,0.6416874371546496,transfer,utility
2024-01-13 14:00:00,54.06351216101065,17,-0.5260780322119588,credit,utility
2024-01-27 04:00:00,3.66832028905979,76,-0.10212844003499932,debit,utility
2024-02-02 09:00:00,72.22525683930662,90,0.015378981372105674,debit,services
2024-01-22 02:00:00,91.09271844938425,3,0.8858031376017194,transfer,retail
2024-01-15 06:00:00,17.320186991001517,15,-0.7107601035491785,transfer,retail
2024-01-21 05:00:00,90.11580104909889,73,-0.8639512214208059,debit,utility
2024-01-30 15:00:00,59.56387406078443,8,0.8566171046256775,credit,utility
2024-01-06 13:00:00,33.7615171403628,11,-1.3279180716872732,credit,services
2024-01-30 07:00:00,13.441467693897424,55,1.1011557622472865,transfer,services
2024-01-13 23:00:00,7.845638134226595,50,0.09674989495911643,transfer,utility
2024-01-31 02:00:00,6.6496267366777495,31,-0.8202413294487015,debit,services
2024-01-27 05:00:00,25.243694434402077,94,0.4092583875972426,transfer,retail
2024-01-01 00:00:00,37.454011884736246,47,1.3140094746438993,transfer,services
2024-01-14 04:00:00,40.89529444142699,76,-1.1103995172960208,transfer,retail
2024-01-30 10:00:00,32.235384497472296,74,1.1453891885473528,credit,utility
2024-01-23 19:00:00,67.15731955927996,7,-2.1622192209177933,debit,utility
2024-02-06 08:00:00,64.39995432390158,86,-0.6950436601497395,credit,utility
2024-01-23 04:00:00,99.66368370739053,22,-0.8943326230884198,debit,services
2024-01-20 21:00:00,55.38542844013208,44,-0.6457713506365684,transfer,retail
2024-01-17 20:00:00,32.00496010306117,3,0.03272449154070758,transfer,services
2024-01-08 04:00:00,51.2093058299281,99,0.3041261706698093,debit,utility
2024-01-06 05:00:00,42.71077886262563,61,1.7221286056849698,debit,retail
2024-01-17 10:00:00,34.08035402530179,46,0.19152096386596482,credit,retail
2024-01-18 12:00:00,79.15790437258485,2,-0.49836239219244655,debit,services
2024-01-24 00:00:00,55.190683877448556,31,-1.3777007731168525,debit,utility
2024-02-07 15:00:00,58.304156096969216,47,0.22462578538901948,transfer,retail
2024-01-04 18:00:00,11.959424593830171,62,-0.3915648063298045,transfer,utility
2024-02-09 03:00:00,57.651647551425356,19,-1.2693952066156047,debit,services
2024-01-08 13:00:00,11.347352124058908,67,0.5029004049141359,credit,utility
2024-01-12 10:00:00,51.13423988609378,17,1.0329639471528058,transfer,services
2024-02-07 07:00:00,20.498429541582098,89,0.6199263323958049,credit,utility
2024-01-03 21:00:00,98.68869366005173,25,-0.7067567572181777,transfer,retail
2024-01-13 03:00:00,3.7348188749214417,79,-0.573437821542238,debit,services
2024-01-06 11:00:00,22.210781047073024,46,1.298811324847052,debit,utility
2024-01-13 12:00:00,5.16817211686077,91,-0.3038308479862159,debit,services
2024-01-18 16:00:00,5.755876001664428,64,-0.5652847763990818,debit,services
2024-01-14 14:00:00,55.43540525114007,79,0.6329617515098265,debit,utility
2024-01-07 00:00:00,28.484049437746762,93,-1.2525890123654957,credit,services
2024-01-18 15:00:00,49.442030470258146,11,-0.8398808965107355,credit,services
2024-01-25 04:00:00,45.913575623826134,40,0.058351004285477494,debit,utility
2024-01-06 15:00:00,32.320293202075526,77,1.1578148420240095,debit,retail
2024-01-19 18:00:00,77.71469159274368,32,0.723610587228875,credit,utility
2024-01-07 20:00:00,9.02897700544083,35,0.5794425728672615,transfer,services
2024-01-02 04:00:00,59.24145688620425,23,-0.3848418819471256,transfer,retail
2024-02-02 05:00:00,39.72872905603673,49,-0.028083865592979814,transfer,retail
2024-01-09 01:00:00,63.31014572732679,25,1.075433063105038,transfer,services
2024-01-17 04:00:00,75.06147516408583,17,0.29798223637745164,debit,retail
2024-02-05 12:00:00,20.990559309558577,31,0.1207568061894677,credit,retail
2024-01-08 01:00:00,59.08929431882418,88,-0.16456307100859416,credit,services
2024-01-30 09:00:00,98.99602323899452,43,-0.7470780793016416,credit,services
2024-01-06 20:00:00,96.24472949421113,4,-0.7817125206119687,debit,services
2024-01-08 05:00:00,22.649577519793795,13,0.2658984798138483,transfer,services
2024-01-01 06:00:00,5.8083612168199465,8,0.07518708760618616,credit,retail
2024-02-01 01:00:00,89.95745732745685,68,0.7007362851328974,debit,retail
2024-01-20 22:00:00,96.9302535619099,49,-0.9107038230647322,credit,services
2024-01-04 01:00:00,81.54614284548342,16,-0.7287316813744033,debit,retail
2024-02-07 22:00:00,59.02949425148078,22,-0.20074916355286412,credit,utility
2024-02-03 21:00:00,92.08418826173724,80,-1.4164976350794674,debit,utility
2024-01-10 22:00:00,64.54722959071678,48,1.6309291812629403,credit,services
2024-01-07 01:00:00,3.6886947354532795,63,-0.5024624869106167,transfer,retail
2024-02-03 00:00:00,50.5888678884466,70,-0.06554760678100492,transfer,retail
2024-01-10 18:00:00,19.52429877980445,92,0.12644902282346232,credit,services
2024-01-10 04:00:00,65.76128923003434,58,-0.8171854666089954,debit,services
2024-02-08 11:00:00,79.98552559473153,57,-0.5811460454500165,transfer,utility
2024-01-21 20:00:00,69.81617140197451,80,0.6532831732495379,credit,retail
2024-01-06 12:00:00,11.98653673336828,88,-0.9809174429602977,transfer,retail
2024-02-11 06:00:00,79.94158789689793,93,1.2656295355856315,credit,retail
2024-02-02 06:00:00,79.72953657795536,96,0.33523868706994847,debit,retail
2024-01-08 17:00:00,65.99840460341791,67,-0.08589324971779164,credit,services
2024-01-02 17:00:00,49.51769101112702,93,0.17049723504043077,credit,retail
2024-01-30 00:00:00,28.863055324025577,29,-0.13525432539369245,debit,utility
2024-01-05 12:00:00,22.879816549162246,68,0.28488989257219893,transfer,utility
2024-01-25 12:00:00,12.804583895777244,87,0.8554600086826448,debit,retail
2024-01-03 08:00:00,8.84925020519195,98,-2.8882712051927246,credit,retail
2024-01-17 21:00:00,89.55232284962005,20,-0.266914712014321,credit,retail
2024-01-19 10:00:00,37.427079575612034,11,-0.5091952404854638,debit,retail
2024-02-01 13:00:00,53.34610919763215,88,1.0037095238106777,debit,utility
2024-02-11 13:00:00,13.68186309189614,55,0.42265506550160375,transfer,retail
2024-01-02 00:00:00,45.606998421703594,10,0.8363237229955514,transfer,utility
2024-01-20 11:00:00,86.85991281894603,33,0.4216844682644445,transfer,retail
2024-01-23 11:00:00,12.915941515149498,74,2.7308672332235675,credit,services
2024-01-23 03:00:00,99.97176732861305,83,-1.2400602924705844,transfer,utility
2024-01-26 18:00:00,80.62012797930613,47,1.110302361982764,transfer,utility
2024-01-29 22:00:00,11.483682473920354,1,1.1658060192083854,transfer,utility
2024-02-08 14:00:00,26.867735938494608,64,-0.08488981850235336,debit,retail
2024-01-15 02:00:00,47.41738290873252,81,-0.44838021905388226,debit,retail
2024-01-03 03:00:00,77.51328233611146,31,-0.9923132660360943,debit,services
